class,model,method,file_path,module
SurveyQuestion,survey.question,default_get,C:\Odoo\sh\src\odoo\addons\survey\models\survey_question.py,survey
Survey,survey.survey,create,C:\Odoo\sh\src\odoo\addons\survey\models\survey_survey.py,survey
Survey,survey.survey,write,C:\Odoo\sh\src\odoo\addons\survey\models\survey_survey.py,survey
Survey,survey.survey,copy_data,C:\Odoo\sh\src\odoo\addons\survey\models\survey_survey.py,survey
Survey,survey.survey,toggle_active,C:\Odoo\sh\src\odoo\addons\survey\models\survey_survey.py,survey
SurveyUserInput,survey.user_input,create,C:\Odoo\sh\src\odoo\addons\survey\models\survey_user.py,survey
SurveyUserInputLine,survey.user_input.line,create,C:\Odoo\sh\src\odoo\addons\survey\models\survey_user.py,survey
SurveyUserInputLine,survey.user_input.line,write,C:\Odoo\sh\src\odoo\addons\survey\models\survey_user.py,survey
SurveyInvite,survey.invite,create,C:\Odoo\sh\src\odoo\addons\survey\wizard\survey_invite.py,survey
LeadTest,base.automation.lead.test,write,C:\Odoo\sh\src\odoo\addons\test_base_automation\models\test_base_automation.py,test_base_automation
MailTestFieldType,mail.test.field.type,create,C:\Odoo\sh\src\odoo\addons\test_mail\models\test_mail_corner_case_models.py,test_mail
MailTestGateway,mail.test.gateway,message_new,C:\Odoo\sh\src\odoo\addons\test_mail\models\test_mail_models.py,test_mail
MailTestGatewayGroups,mail.test.gateway.groups,_alias_get_creation_values,C:\Odoo\sh\src\odoo\addons\test_mail\models\test_mail_models.py,test_mail
MailTestTicket,mail.test.ticket,_track_template,C:\Odoo\sh\src\odoo\addons\test_mail\models\test_mail_models.py,test_mail
MailTestTicket,mail.test.ticket,_creation_subtype,C:\Odoo\sh\src\odoo\addons\test_mail\models\test_mail_models.py,test_mail
MailTestTicket,mail.test.ticket,_track_subtype,C:\Odoo\sh\src\odoo\addons\test_mail\models\test_mail_models.py,test_mail
MailTestContainer,mail.test.container,_alias_get_creation_values,C:\Odoo\sh\src\odoo\addons\test_mail\models\test_mail_models.py,test_mail
Mailing,mailing.mailing,_get_opt_out_list_sms,C:\Odoo\sh\src\odoo\addons\test_mail_full\models\mailing_mailing.py,test_mail_full
TestMassMailing,mailing.mailing.test,setUpClass,C:\Odoo\sh\src\odoo\addons\test_mail_full\tests\test_mass_mailing.py,test_mail_full
Mailing,mailing.mailing,_get_opt_out_list,C:\Odoo\sh\src\odoo\addons\test_mass_mailing\models\mailing_mailing.py,test_mass_mailing
MailingCustomer,mailing.test.customer,_message_get_default_recipients,C:\Odoo\sh\src\odoo\addons\test_mass_mailing\models\mailing_models.py,test_mass_mailing
MailingBLacklist,mailing.test.blacklist,_message_get_default_recipients,C:\Odoo\sh\src\odoo\addons\test_mass_mailing\models\mailing_models.py,test_mass_mailing
MailingOptOut,mailing.test.optout,_message_get_default_recipients,C:\Odoo\sh\src\odoo\addons\test_mass_mailing\models\mailing_models.py,test_mass_mailing
TestMassMailing,mailing.mailing.test,setUpClass,C:\Odoo\sh\src\odoo\addons\test_mass_mailing\tests\test_mailing.py,test_mass_mailing
UoMCategory,uom.category,unlink,C:\Odoo\sh\src\odoo\addons\uom\models\uom_uom.py,uom
UoM,uom.uom,create,C:\Odoo\sh\src\odoo\addons\uom\models\uom_uom.py,uom
UoM,uom.uom,write,C:\Odoo\sh\src\odoo\addons\uom\models\uom_uom.py,uom
UoM,uom.uom,unlink,C:\Odoo\sh\src\odoo\addons\uom\models\uom_uom.py,uom
IrHttp,ir.http,_dispatch,C:\Odoo\sh\src\odoo\addons\utm\models\ir_http.py,utm
IrHttp,ir.http,_handle_exception,C:\Odoo\sh\src\odoo\addons\utm\models\ir_http.py,utm
UtmMixin,utm.mixin,default_get,C:\Odoo\sh\src\odoo\addons\utm\models\utm_mixin.py,utm
Image,ir.qweb.field.image,record_to_html,C:\Odoo\sh\src\odoo\addons\web\models\ir_qweb.py,web
Base,base,fields_view_get,C:\Odoo\sh\src\odoo\addons\web\models\models.py,web
ResCompany,res.company,create,C:\Odoo\sh\src\odoo\addons\web\models\models.py,web
ResCompany,res.company,write,C:\Odoo\sh\src\odoo\addons\web\models\models.py,web
Website,website,_login_redirect,C:\Odoo\sh\src\odoo\addons\website\controllers\main.py,website
Website,website,web_login,C:\Odoo\sh\src\odoo\addons\website\controllers\main.py,website
Assets,web_editor.assets,_get_custom_attachment,C:\Odoo\sh\src\odoo\addons\website\models\assets.py,website
Assets,web_editor.assets,_get_custom_view,C:\Odoo\sh\src\odoo\addons\website\models\assets.py,website
Assets,web_editor.assets,_save_asset_attachment_hook,C:\Odoo\sh\src\odoo\addons\website\models\assets.py,website
Assets,web_editor.assets,_save_asset_view_hook,C:\Odoo\sh\src\odoo\addons\website\models\assets.py,website
ServerAction,ir.actions.server,_get_eval_context,C:\Odoo\sh\src\odoo\addons\website\models\ir_actions.py,website
ServerAction,ir.actions.server,_run_action_code_multi,C:\Odoo\sh\src\odoo\addons\website\models\ir_actions.py,website
IrActionsTodo,ir.actions.todo,action_launch,C:\Odoo\sh\src\odoo\addons\website\models\ir_actions.py,website
Attachment,ir.attachment,create,C:\Odoo\sh\src\odoo\addons\website\models\ir_attachment.py,website
Attachment,ir.attachment,get_serving_groups,C:\Odoo\sh\src\odoo\addons\website\models\ir_attachment.py,website
Attachment,ir.attachment,get_serve_attachment,C:\Odoo\sh\src\odoo\addons\website\models\ir_attachment.py,website
Http,ir.http,routing_map,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,clear_caches,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_match,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_generate_routing_rules,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_get_converters,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_auth_method_public,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_dispatch,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_add_dispatch_parameters,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_get_frontend_langs,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_get_default_lang,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_get_translation_frontend_modules_name,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_serve_fallback,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_get_exception_code_values,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_get_values_500_error,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_get_error_html,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,binary_content,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,_xmlid_to_obj,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
Http,ir.http,get_frontend_session_info,C:\Odoo\sh\src\odoo\addons\website\models\ir_http.py,website
IrModelData,ir.model.data,_process_end_unlink_record,C:\Odoo\sh\src\odoo\addons\website\models\ir_model_data.py,website
IrModuleModule,ir.module.module,write,C:\Odoo\sh\src\odoo\addons\website\models\ir_module_module.py,website
IrModuleModule,ir.module.module,update_list,C:\Odoo\sh\src\odoo\addons\website\models\ir_module_module.py,website
IrModuleModule,ir.module.module,_check,C:\Odoo\sh\src\odoo\addons\website\models\ir_module_module.py,website
QWeb,ir.qweb,_post_processing_att,C:\Odoo\sh\src\odoo\addons\website\models\ir_qweb.py,website
Contact,ir.qweb.field.contact,get_available_options,C:\Odoo\sh\src\odoo\addons\website\models\ir_qweb_fields.py,website
IrRule,ir.rule,_eval_context,C:\Odoo\sh\src\odoo\addons\website\models\ir_rule.py,website
IrRule,ir.rule,_compute_domain_keys,C:\Odoo\sh\src\odoo\addons\website\models\ir_rule.py,website
IrTranslation,ir.translation,_load_module_terms,C:\Odoo\sh\src\odoo\addons\website\models\ir_translation.py,website
View,ir.ui.view,name_get,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,write,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,_create_all_specific_views,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,unlink,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,get_related_views,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,_view_get_inherited_children,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,_get_inheriting_views_arch_domain,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,get_inheriting_views_arch,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,_get_filter_xmlid_query,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,get_view_id,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,read_template,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,_render,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,_prepare_qcontext,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,get_default_lang_code,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,_read_template_keys,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,_save_oe_structure_hook,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,_set_noupdate,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,save,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,_get_allowed_root_attrs,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
View,ir.ui.view,_snippet_save_view_values_hook,C:\Odoo\sh\src\odoo\addons\website\models\ir_ui_view.py,website
WebsiteCoverPropertiesMixin,website.cover_properties.mixin,write,C:\Odoo\sh\src\odoo\addons\website\models\mixins.py,website
WebsitePublishedMixin,website.published.mixin,create,C:\Odoo\sh\src\odoo\addons\website\models\mixins.py,website
WebsitePublishedMixin,website.published.mixin,write,C:\Odoo\sh\src\odoo\addons\website\models\mixins.py,website
ResConfigSettings,res.config.settings,set_values,C:\Odoo\sh\src\odoo\addons\website\models\res_config_settings.py,website
Lang,res.lang,write,C:\Odoo\sh\src\odoo\addons\website\models\res_lang.py,website
Lang,res.lang,get_available,C:\Odoo\sh\src\odoo\addons\website\models\res_lang.py,website
Partner,res.partner,_get_name,C:\Odoo\sh\src\odoo\addons\website\models\res_partner.py,website
Partner,res.partner,_compute_display_name,C:\Odoo\sh\src\odoo\addons\website\models\res_partner.py,website
ResUsers,res.users,_get_login_domain,C:\Odoo\sh\src\odoo\addons\website\models\res_users.py,website
ResUsers,res.users,_get_email_domain,C:\Odoo\sh\src\odoo\addons\website\models\res_users.py,website
ResUsers,res.users,_get_login_order,C:\Odoo\sh\src\odoo\addons\website\models\res_users.py,website
ResUsers,res.users,_signup_create_user,C:\Odoo\sh\src\odoo\addons\website\models\res_users.py,website
ResUsers,res.users,_get_signup_invitation_scope,C:\Odoo\sh\src\odoo\addons\website\models\res_users.py,website
ResUsers,res.users,authenticate,C:\Odoo\sh\src\odoo\addons\website\models\res_users.py,website
IrUiView,ir.ui.view,write,C:\Odoo\sh\src\odoo\addons\website\models\theme_models.py,website
Website,website,create,C:\Odoo\sh\src\odoo\addons\website\models\website.py,website
Website,website,write,C:\Odoo\sh\src\odoo\addons\website\models\website.py,website
Website,website,unlink,C:\Odoo\sh\src\odoo\addons\website\models\website.py,website
Website,website,get_base_url,C:\Odoo\sh\src\odoo\addons\website\models\website.py,website
BaseModel,base,get_base_url,C:\Odoo\sh\src\odoo\addons\website\models\website.py,website
Menu,website.menu,name_get,C:\Odoo\sh\src\odoo\addons\website\models\website_menu.py,website
Menu,website.menu,create,C:\Odoo\sh\src\odoo\addons\website\models\website_menu.py,website
Menu,website.menu,write,C:\Odoo\sh\src\odoo\addons\website\models\website_menu.py,website
Menu,website.menu,unlink,C:\Odoo\sh\src\odoo\addons\website\models\website_menu.py,website
Page,website.page,copy,C:\Odoo\sh\src\odoo\addons\website\models\website_page.py,website
Page,website.page,unlink,C:\Odoo\sh\src\odoo\addons\website\models\website_page.py,website
Page,website.page,write,C:\Odoo\sh\src\odoo\addons\website\models\website_page.py,website
WebsiteRoute,website.route,_name_search,C:\Odoo\sh\src\odoo\addons\website\models\website_rewrite.py,website
WebsiteRewrite,website.rewrite,create,C:\Odoo\sh\src\odoo\addons\website\models\website_rewrite.py,website
WebsiteRewrite,website.rewrite,write,C:\Odoo\sh\src\odoo\addons\website\models\website_rewrite.py,website
WebsiteRewrite,website.rewrite,unlink,C:\Odoo\sh\src\odoo\addons\website\models\website_rewrite.py,website
BaseLanguageInstall,base.language.install,default_get,C:\Odoo\sh\src\odoo\addons\website\wizard\base_language_install.py,website
BaseLanguageInstall,base.language.install,lang_install,C:\Odoo\sh\src\odoo\addons\website\wizard\base_language_install.py,website
Website,website,page_search_dependencies,C:\Odoo\sh\src\odoo\addons\website_blog\models\website.py,website_blog
Website,website,page_search_key_dependencies,C:\Odoo\sh\src\odoo\addons\website_blog\models\website.py,website_blog
Website,website,get_suggested_controllers,C:\Odoo\sh\src\odoo\addons\website_blog\models\website.py,website_blog
Blog,blog.blog,write,C:\Odoo\sh\src\odoo\addons\website_blog\models\website_blog.py,website_blog
Blog,blog.blog,message_post,C:\Odoo\sh\src\odoo\addons\website_blog\models\website_blog.py,website_blog
BlogPost,blog.post,_compute_website_url,C:\Odoo\sh\src\odoo\addons\website_blog\models\website_blog.py,website_blog
BlogPost,blog.post,create,C:\Odoo\sh\src\odoo\addons\website_blog\models\website_blog.py,website_blog
BlogPost,blog.post,write,C:\Odoo\sh\src\odoo\addons\website_blog\models\website_blog.py,website_blog
BlogPost,blog.post,copy_data,C:\Odoo\sh\src\odoo\addons\website_blog\models\website_blog.py,website_blog
BlogPost,blog.post,get_access_action,C:\Odoo\sh\src\odoo\addons\website_blog\models\website_blog.py,website_blog
BlogPost,blog.post,_notify_get_groups,C:\Odoo\sh\src\odoo\addons\website_blog\models\website_blog.py,website_blog
BlogPost,blog.post,_notify_record_by_inbox,C:\Odoo\sh\src\odoo\addons\website_blog\models\website_blog.py,website_blog
BlogPost,blog.post,_default_website_meta,C:\Odoo\sh\src\odoo\addons\website_blog\models\website_blog.py,website_blog
Lead,crm.lead,_merge_data,C:\Odoo\sh\src\odoo\addons\website_crm\models\crm_lead.py,website_crm
WebsiteVisitor,website.visitor,_compute_email_phone,C:\Odoo\sh\src\odoo\addons\website_crm\models\website_visitor.py,website_crm
WebsiteVisitor,website.visitor,_check_for_message_composer,C:\Odoo\sh\src\odoo\addons\website_crm\models\website_visitor.py,website_crm
WebsiteVisitor,website.visitor,_prepare_message_composer_context,C:\Odoo\sh\src\odoo\addons\website_crm\models\website_visitor.py,website_crm
MailChannel,mail.channel,_convert_visitor_to_lead,C:\Odoo\sh\src\odoo\addons\website_crm_livechat\models\mail_channel.py,website_crm_livechat
CrmLead,crm.lead,_merge_data,C:\Odoo\sh\src\odoo\addons\website_crm_partner_assign\models\crm_lead.py,website_crm_partner_assign
CrmLead,crm.lead,get_access_action,C:\Odoo\sh\src\odoo\addons\website_crm_partner_assign\models\crm_lead.py,website_crm_partner_assign
ResPartnerGrade,res.partner.grade,_compute_website_url,C:\Odoo\sh\src\odoo\addons\website_crm_partner_assign\models\res_partner.py,website_crm_partner_assign
Website,website,get_suggested_controllers,C:\Odoo\sh\src\odoo\addons\website_crm_partner_assign\models\website.py,website_crm_partner_assign
CrmLeadForwardToPartner,crm.lead.forward.to.partner,default_get,C:\Odoo\sh\src\odoo\addons\website_crm_partner_assign\wizard\crm_forward_to_partner.py,website_crm_partner_assign
WebsiteVisitor,website.visitor,_check_for_sms_composer,C:\Odoo\sh\src\odoo\addons\website_crm_sms\models\website_visitor.py,website_crm_sms
WebsiteVisitor,website.visitor,_prepare_sms_composer_context,C:\Odoo\sh\src\odoo\addons\website_crm_sms\models\website_visitor.py,website_crm_sms
Website,website,get_suggested_controllers,C:\Odoo\sh\src\odoo\addons\website_customer\models\website.py,website_customer
Event,event.event,_default_cover_properties,C:\Odoo\sh\src\odoo\addons\website_event\models\event_event.py,website_event
Event,event.event,_compute_website_url,C:\Odoo\sh\src\odoo\addons\website_event\models\event_event.py,website_event
Event,event.event,create,C:\Odoo\sh\src\odoo\addons\website_event\models\event_event.py,website_event
Event,event.event,write,C:\Odoo\sh\src\odoo\addons\website_event\models\event_event.py,website_event
Event,event.event,_track_subtype,C:\Odoo\sh\src\odoo\addons\website_event\models\event_event.py,website_event
Event,event.event,_default_website_meta,C:\Odoo\sh\src\odoo\addons\website_event\models\event_event.py,website_event
Website,website,get_suggested_controllers,C:\Odoo\sh\src\odoo\addons\website_event\models\website.py,website_event
WebsiteMenu,website.menu,unlink,C:\Odoo\sh\src\odoo\addons\website_event\models\website_menu.py,website_event
WebsiteVisitor,website.visitor,_compute_email_phone,C:\Odoo\sh\src\odoo\addons\website_event\models\website_visitor.py,website_event
WebsiteVisitor,website.visitor,_link_to_partner,C:\Odoo\sh\src\odoo\addons\website_event\models\website_visitor.py,website_event
WebsiteVisitor,website.visitor,_link_to_visitor,C:\Odoo\sh\src\odoo\addons\website_event\models\website_visitor.py,website_event
WebsiteVisitor,website.visitor,_get_visitor_from_request,C:\Odoo\sh\src\odoo\addons\website_event\models\website_visitor.py,website_event
EventRegistration,event.registration,_get_lead_description_registration,C:\Odoo\sh\src\odoo\addons\website_event_crm_questions\models\event_registration.py,website_event_crm_questions
EventRegistration,event.registration,_get_lead_description_fields,C:\Odoo\sh\src\odoo\addons\website_event_crm_questions\models\event_registration.py,website_event_crm_questions
EventMeetingRoom,event.meeting.room,_compute_website_url,C:\Odoo\sh\src\odoo\addons\website_event_meet\models\event_meeting_room.py,website_event_meet
EventMeetingRoom,event.meeting.room,create,C:\Odoo\sh\src\odoo\addons\website_event_meet\models\event_meeting_room.py,website_event_meet
EventQuestion,event.question,write,C:\Odoo\sh\src\odoo\addons\website_event_questions\models\event_question.py,website_event_questions
Product,product.product,_is_add_to_cart_allowed,C:\Odoo\sh\src\odoo\addons\website_event_sale\models\product.py,website_event_sale
SaleOrder,sale.order,_cart_find_product_line,C:\Odoo\sh\src\odoo\addons\website_event_sale\models\sale_order.py,website_event_sale
SaleOrder,sale.order,_website_product_id_change,C:\Odoo\sh\src\odoo\addons\website_event_sale\models\sale_order.py,website_event_sale
SaleOrder,sale.order,_cart_update,C:\Odoo\sh\src\odoo\addons\website_event_sale\models\sale_order.py,website_event_sale
SaleOrderLine,sale.order.line,_compute_name_short,C:\Odoo\sh\src\odoo\addons\website_event_sale\models\sale_order.py,website_event_sale
Website,website,sale_product_domain,C:\Odoo\sh\src\odoo\addons\website_event_sale\models\website.py,website_event_sale
Event,event.event,_get_menu_update_fields,C:\Odoo\sh\src\odoo\addons\website_event_track\models\event_event.py,website_event_track
Event,event.event,_update_website_menus,C:\Odoo\sh\src\odoo\addons\website_event_track\models\event_event.py,website_event_track
Event,event.event,_get_menu_type_field_matching,C:\Odoo\sh\src\odoo\addons\website_event_track\models\event_event.py,website_event_track
Sponsor,event.sponsor,_message_get_suggested_recipients,C:\Odoo\sh\src\odoo\addons\website_event_track\models\event_sponsor.py,website_event_track
Track,event.track,_compute_website_url,C:\Odoo\sh\src\odoo\addons\website_event_track\models\event_track.py,website_event_track
Track,event.track,create,C:\Odoo\sh\src\odoo\addons\website_event_track\models\event_track.py,website_event_track
Track,event.track,write,C:\Odoo\sh\src\odoo\addons\website_event_track\models\event_track.py,website_event_track
Track,event.track,_track_template,C:\Odoo\sh\src\odoo\addons\website_event_track\models\event_track.py,website_event_track
Track,event.track,_track_subtype,C:\Odoo\sh\src\odoo\addons\website_event_track\models\event_track.py,website_event_track
Track,event.track,_message_get_suggested_recipients,C:\Odoo\sh\src\odoo\addons\website_event_track\models\event_track.py,website_event_track
Track,event.track,_message_post_after_hook,C:\Odoo\sh\src\odoo\addons\website_event_track\models\event_track.py,website_event_track
WebsiteMenu,website.menu,unlink,C:\Odoo\sh\src\odoo\addons\website_event_track\models\website_menu.py,website_event_track
WebsiteVisitor,website.visitor,_link_to_partner,C:\Odoo\sh\src\odoo\addons\website_event_track\models\website_visitor.py,website_event_track
WebsiteVisitor,website.visitor,_link_to_visitor,C:\Odoo\sh\src\odoo\addons\website_event_track\models\website_visitor.py,website_event_track
EventEvent,event.event,_get_menu_update_fields,C:\Odoo\sh\src\odoo\addons\website_event_track_exhibitor\models\event_event.py,website_event_track_exhibitor
EventEvent,event.event,_update_website_menus,C:\Odoo\sh\src\odoo\addons\website_event_track_exhibitor\models\event_event.py,website_event_track_exhibitor
EventEvent,event.event,_get_menu_type_field_matching,C:\Odoo\sh\src\odoo\addons\website_event_track_exhibitor\models\event_event.py,website_event_track_exhibitor
EventSponsor,event.sponsor,_compute_website_url,C:\Odoo\sh\src\odoo\addons\website_event_track_exhibitor\models\event_sponsor.py,website_event_track_exhibitor
EventSponsor,event.sponsor,create,C:\Odoo\sh\src\odoo\addons\website_event_track_exhibitor\models\event_sponsor.py,website_event_track_exhibitor
EventSponsor,event.sponsor,write,C:\Odoo\sh\src\odoo\addons\website_event_track_exhibitor\models\event_sponsor.py,website_event_track_exhibitor
Track,event.track,_compute_website_image_url,C:\Odoo\sh\src\odoo\addons\website_event_track_live\models\event_track.py,website_event_track_live
View,ir.ui.view,read_combined,C:\Odoo\sh\src\odoo\addons\website_form\models\ir_ui_view.py,website_form
Forum,forum.forum,create,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Forum,forum.forum,write,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Forum,forum.forum,unlink,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Post,forum.post,_default_website_meta,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Post,forum.post,create,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Post,forum.post,_get_mail_message_access,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Post,forum.post,write,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Post,forum.post,unlink,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Post,forum.post,_notify_get_groups,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Post,forum.post,message_post,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Post,forum.post,_notify_record_by_inbox,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Vote,forum.post.vote,create,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Vote,forum.post.vote,write,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Tags,forum.tag,create,C:\Odoo\sh\src\odoo\addons\website_forum\models\forum.py,website_forum
Users,res.users,get_gamification_redirection_data,C:\Odoo\sh\src\odoo\addons\website_forum\models\res_users.py,website_forum
Website,website,get_suggested_controllers,C:\Odoo\sh\src\odoo\addons\website_forum\models\website.py,website_forum
Department,hr.department,name_get,C:\Odoo\sh\src\odoo\addons\website_hr_recruitment\models\hr_department.py,website_hr_recruitment
Job,hr.job,_compute_website_url,C:\Odoo\sh\src\odoo\addons\website_hr_recruitment\models\hr_recruitment.py,website_hr_recruitment
Job,hr.job,set_open,C:\Odoo\sh\src\odoo\addons\website_hr_recruitment\models\hr_recruitment.py,website_hr_recruitment
Website,website,get_suggested_controllers,C:\Odoo\sh\src\odoo\addons\website_hr_recruitment\models\website.py,website_hr_recruitment
ChatRoomMixin,chat.room.mixin,create,C:\Odoo\sh\src\odoo\addons\website_jitsi\models\chat_room_mixin.py,website_jitsi
ChatRoomMixin,chat.room.mixin,write,C:\Odoo\sh\src\odoo\addons\website_jitsi\models\chat_room_mixin.py,website_jitsi
ChatRoomMixin,chat.room.mixin,copy_data,C:\Odoo\sh\src\odoo\addons\website_jitsi\models\chat_room_mixin.py,website_jitsi
ChatRoomMixin,chat.room.mixin,unlink,C:\Odoo\sh\src\odoo\addons\website_jitsi\models\chat_room_mixin.py,website_jitsi
ImLivechatChannel,im_livechat.channel,_compute_website_url,C:\Odoo\sh\src\odoo\addons\website_livechat\models\im_livechat.py,website_livechat
ImLivechatChannel,im_livechat.channel,_get_livechat_mail_channel_vals,C:\Odoo\sh\src\odoo\addons\website_livechat\models\im_livechat_channel.py,website_livechat
IrHttp,ir.http,_get_translation_frontend_modules_name,C:\Odoo\sh\src\odoo\addons\website_livechat\models\ir_http.py,website_livechat
MailChannel,mail.channel,_execute_channel_pin,C:\Odoo\sh\src\odoo\addons\website_livechat\models\mail_channel.py,website_livechat
MailChannel,mail.channel,channel_info,C:\Odoo\sh\src\odoo\addons\website_livechat\models\mail_channel.py,website_livechat
MailChannel,mail.channel,message_post,C:\Odoo\sh\src\odoo\addons\website_livechat\models\mail_channel.py,website_livechat
Website,website,get_suggested_controllers,C:\Odoo\sh\src\odoo\addons\website_livechat\models\website.py,website_livechat
WebsiteVisitor,website.visitor,_auto_init,C:\Odoo\sh\src\odoo\addons\website_livechat\models\website_visitor.py,website_livechat
WebsiteVisitor,website.visitor,_link_to_visitor,C:\Odoo\sh\src\odoo\addons\website_livechat\models\website_visitor.py,website_livechat
WebsiteVisitor,website.visitor,_link_to_partner,C:\Odoo\sh\src\odoo\addons\website_livechat\models\website_visitor.py,website_livechat
WebsiteVisitor,website.visitor,_create_visitor,C:\Odoo\sh\src\odoo\addons\website_livechat\models\website_visitor.py,website_livechat
PublisherWarrantyContract,publisher_warranty.contract,_get_message,C:\Odoo\sh\src\odoo\addons\website_mail\models\update.py,website_mail
MailGroup,mail.channel,_notify_email_header_dict,C:\Odoo\sh\src\odoo\addons\website_mail_channel\models\mail_channel.py,website_mail_channel
MailMail,mail.mail,_send_prepare_body,C:\Odoo\sh\src\odoo\addons\website_mail_channel\models\mail_mail.py,website_mail_channel
Website,website,get_suggested_controllers,C:\Odoo\sh\src\odoo\addons\website_mail_channel\models\website.py,website_mail_channel
ResCompany,res.company,_get_social_media_links,C:\Odoo\sh\src\odoo\addons\website_mass_mailing\models\res_company.py,website_mass_mailing
Website,website,get_suggested_controllers,C:\Odoo\sh\src\odoo\addons\website_membership\models\website.py,website_membership
WebsiteResPartner,res.partner,_compute_website_url,C:\Odoo\sh\src\odoo\addons\website_partner\models\res_partner.py,website_partner
Users,res.users,__init__,C:\Odoo\sh\src\odoo\addons\website_profile\models\res_users.py,website_profile
Website,website,get_switchable_related_views,C:\Odoo\sh\src\odoo\addons\website_sale\controllers\main.py,website_sale
Website,website,toggle_switchable_view,C:\Odoo\sh\src\odoo\addons\website_sale\controllers\main.py,website_sale
Digest,digest.digest,_compute_kpis_actions,C:\Odoo\sh\src\odoo\addons\website_sale\models\digest.py,website_sale
IrHttp,ir.http,_dispatch,C:\Odoo\sh\src\odoo\addons\website_sale\models\ir_http.py,website_sale
MailComposeMessage,mail.compose.message,send_mail,C:\Odoo\sh\src\odoo\addons\website_sale\models\mail_compose_message.py,website_sale
ProductPricelist,product.pricelist,create,C:\Odoo\sh\src\odoo\addons\website_sale\models\product.py,website_sale
